id,Rings
109861,10
109862,4
109863,7
109864,7
109865,7
109866,7
109867,11
109868,7
109869,6
109870,7
109871,7
109872,10
109873,7
109874,7
109875,7
109876,8
109877,9
109878,7
109879,11
109880,7
109881,9
109882,7
109883,7
109884,7
109885,8
109886,9
109887,8
109888,9
109889,8
109890,7
109891,9
109892,7
109893,7
109894,5
109895,7
109896,8
109897,8
109898,10
109899,7
109900,10
109901,7
109902,7
109903,7
109904,7
109905,8
109906,8
109907,8
109908,8
109909,8
109910,10
109911,7
109912,10
109913,9
109914,7
109915,7
109916,8
109917,7
109918,8
109919,6
109920,7
109921,7
109922,8
109923,7
109924,7
109925,7
109926,10
109927,7
109928,8
109929,7
109930,7
109931,6
109932,9
109933,7
109934,8
109935,8
109936,7
109937,11
109938,8
109939,7
109940,7
109941,8
109942,7
109943,8
109944,10
109945,10
109946,7
109947,11
109948,7
109949,8
109950,7
109951,8
109952,8
109953,7
109954,7
109955,8
109956,8
109957,9
109958,10
109959,7
109960,7
109961,8
109962,8
109963,7
109964,10
109965,7
109966,4
109967,8
109968,7
109969,4
109970,9
109971,9
109972,7
109973,8
109974,11
109975,8
109976,7
109977,7
109978,7
109979,10
109980,10
109981,6
109982,11
109983,11
109984,9
109985,7
109986,7
109987,10
109988,7
109989,7
109990,8
109991,5
109992,7
109993,7
109994,7
109995,7
109996,8
109997,9
109998,8
109999,7
110000,7
110001,7
110002,9
110003,7
110004,7
110005,8
110006,5
110007,8
110008,7
110009,5
110010,11
110011,11
110012,10
110013,8
110014,7
110015,4
110016,10
110017,7
110018,9
110019,7
110020,7
110021,8
110022,9
110023,5
110024,11
110025,7
110026,7
110027,7
110028,9
110029,9
110030,9
110031,11
110032,10
110033,8
110034,9
110035,7
110036,9
110037,8
110038,10
110039,7
110040,7
110041,8
110042,5
110043,11
110044,7
110045,4
110046,7
110047,6
110048,9
110049,8
110050,11
110051,7
110052,10
110053,4
110054,8
110055,7
110056,8
110057,9
110058,9
110059,7
110060,7
110061,7
110062,11
110063,4
110064,7
110065,7
110066,8
110067,9
110068,9
110069,7
110070,4
110071,6
110072,11
110073,8
110074,8
110075,7
110076,7
110077,7
110078,8
110079,7
110080,4
110081,11
110082,7
110083,8
110084,7
110085,8
110086,8
110087,7
110088,8
110089,10
110090,7
110091,8
110092,7
110093,8
110094,10
110095,7
110096,7
110097,7
110098,10
110099,6
110100,6
110101,7
110102,11
110103,8
110104,7
110105,7
110106,11
110107,7
110108,10
110109,8
110110,5
110111,7
110112,7
110113,7
110114,7
110115,8
110116,8
110117,7
110118,9
110119,8
110120,7
110121,7
110122,9
110123,7
110124,8
110125,8
110126,9
110127,7
110128,10
110129,7
110130,7
110131,7
110132,7
110133,7
110134,7
110135,9
110136,8
110137,7
110138,11
110139,7
110140,7
110141,7
110142,8
110143,7
110144,8
110145,8
110146,8
110147,8
110148,7
110149,10
110150,8
110151,7
110152,7
110153,11
110154,7
110155,7
110156,11
110157,7
110158,7
110159,7
110160,7
110161,10
110162,9
110163,7
110164,7
110165,5
110166,6
110167,7
110168,6
110169,8
110170,7
110171,4
110172,11
110173,7
110174,7
110175,7
110176,6
110177,10
110178,11
110179,7
110180,8
110181,11
110182,7
110183,8
110184,5
110185,7
110186,9
110187,7
110188,7
110189,7
110190,7
110191,8
110192,7
110193,8
110194,8
110195,8
110196,7
110197,7
110198,7
110199,11
110200,10
110201,11
110202,7
110203,8
110204,9
110205,8
110206,6
110207,7
110208,9
110209,11
110210,9
110211,6
110212,7
110213,7
110214,10
110215,9
110216,7
110217,8
110218,7
110219,7
110220,7
110221,8
110222,7
110223,7
110224,7
110225,5
110226,9
110227,8
110228,9
110229,11
110230,9
110231,7
110232,7
110233,9
110234,4
110235,7
110236,7
110237,7
110238,8
110239,7
110240,4
110241,11
110242,20
110243,6
110244,7
110245,8
110246,11
110247,11
110248,7
110249,7
110250,7
110251,8
110252,7
110253,8
110254,11
110255,4
110256,7
110257,8
110258,10
110259,8
110260,9
110261,9
110262,10
110263,7
110264,7
110265,11
110266,7
110267,7
110268,7
110269,4
110270,10
110271,8
110272,7
110273,10
110274,8
110275,10
110276,7
110277,7
110278,9
110279,7
110280,8
110281,5
110282,9
110283,8
110284,7
110285,11
110286,7
110287,7
110288,7
110289,7
110290,10
110291,7
110292,7
110293,9
110294,7
110295,9
110296,6
110297,5
110298,4
110299,7
110300,5
110301,7
110302,10
110303,9
110304,7
110305,10
110306,7
110307,10
110308,10
110309,7
110310,9
110311,7
110312,8
110313,7
110314,8
110315,11
110316,7
110317,11
110318,5
110319,7
110320,7
110321,8
110322,8
110323,7
110324,8
110325,7
110326,8
110327,8
110328,8
110329,7
110330,10
110331,9
110332,7
110333,7
110334,9
110335,7
110336,7
110337,10
110338,7
110339,8
110340,7
110341,11
110342,10
110343,7
110344,8
110345,10
110346,7
110347,8
110348,8
110349,8
110350,10
110351,11
110352,7
110353,7
110354,8
110355,7
110356,7
110357,9
110358,7
110359,7
110360,11
110361,12
110362,7
110363,8
110364,7
110365,8
110366,8
110367,7
110368,7
110369,7
110370,7
110371,11
110372,7
110373,7
110374,11
110375,9
110376,8
110377,7
110378,8
110379,8
110380,8
110381,7
110382,8
110383,7
110384,8
110385,7
110386,8
110387,7
110388,7
110389,8
110390,7
110391,7
110392,8
110393,7
110394,8
110395,7
110396,7
110397,12
110398,10
110399,9
110400,4
110401,12
110402,7
110403,10
110404,8
110405,7
110406,7
110407,6
110408,7
110409,8
110410,7
110411,8
110412,7
110413,4
110414,7
110415,6
110416,7
110417,7
110418,11
110419,7
110420,5
110421,10
110422,7
110423,8
110424,7
110425,7
110426,7
110427,10
110428,8
110429,8
110430,7
110431,8
110432,7
110433,6
110434,8
110435,9
110436,9
110437,10
110438,7
110439,10
110440,7
110441,10
110442,6
110443,8
110444,7
110445,9
110446,10
110447,7
110448,7
110449,8
110450,7
110451,9
110452,7
110453,7
110454,7
110455,6
110456,8
110457,9
110458,11
110459,7
110460,4
110461,7
110462,8
110463,7
110464,8
110465,7
110466,9
110467,7
110468,4
110469,7
110470,8
110471,9
110472,11
110473,7
110474,7
110475,7
110476,10
110477,7
110478,8
110479,8
110480,10
110481,7
110482,9
110483,10
110484,6
110485,8
110486,8
110487,10
110488,7
110489,9
110490,8
110491,7
110492,5
110493,7
110494,10
110495,8
110496,10
110497,10
110498,7
110499,8
110500,7
110501,7
110502,7
110503,6
110504,7
110505,7
110506,11
110507,5
110508,9
110509,7
110510,9
110511,4
110512,8
110513,7
110514,5
110515,6
110516,6
110517,7
110518,7
110519,8
110520,7
110521,7
110522,7
110523,7
110524,7
110525,8
110526,8
110527,4
110528,9
110529,7
110530,7
110531,8
110532,8
110533,7
110534,8
110535,9
110536,5
110537,10
110538,7
110539,7
110540,7
110541,7
110542,7
110543,8
110544,7
110545,7
110546,8
110547,7
110548,7
110549,9
110550,11
110551,11
110552,10
110553,7
110554,7
110555,11
110556,7
110557,9
110558,7
110559,8
110560,7
110561,7
110562,9
110563,10
110564,11
110565,10
110566,7
110567,8
110568,8
110569,7
110570,9
110571,10
110572,8
110573,7
110574,7
110575,7
110576,8
110577,7
110578,4
110579,5
110580,10
110581,7
110582,6
110583,7
110584,7
110585,8
110586,7
110587,8
110588,10
110589,8
110590,8
110591,11
110592,8
110593,8
110594,11
110595,11
110596,10
110597,7
110598,7
110599,7
110600,7
110601,9
110602,11
110603,7
110604,8
110605,10
110606,8
110607,11
110608,7
110609,7
110610,8
110611,7
110612,8
110613,7
110614,10
110615,7
110616,7
110617,4
110618,7
110619,7
110620,10
110621,7
110622,7
110623,9
110624,10
110625,7
110626,12
110627,9
110628,13
110629,10
110630,8
110631,10
110632,8
110633,9
110634,8
110635,10
110636,8
110637,7
110638,11
110639,4
110640,10
110641,11
110642,10
110643,8
110644,7
110645,8
110646,5
110647,7
110648,8
110649,6
110650,7
110651,8
110652,10
110653,9
110654,10
110655,7
110656,10
110657,9
110658,8
110659,7
110660,7
110661,7
110662,7
110663,11
110664,7
110665,4
110666,7
110667,7
110668,6
110669,8
110670,7
110671,8
110672,8
110673,10
110674,8
110675,9
110676,11
110677,8
110678,7
110679,7
110680,8
110681,7
110682,8
110683,9
110684,7
110685,8
110686,10
110687,8
110688,7
110689,9
110690,9
110691,10
110692,8
110693,5
110694,10
110695,8
110696,11
110697,11
110698,9
110699,7
110700,8
110701,7
110702,7
110703,11
110704,8
110705,9
110706,7
110707,7
110708,6
110709,9
110710,8
110711,9
110712,7
110713,7
110714,4
110715,11
110716,11
110717,8
110718,7
110719,10
110720,7
110721,9
110722,7
110723,8
110724,7
110725,7
110726,11
110727,8
110728,7
110729,10
110730,7
110731,8
110732,7
110733,10
110734,9
110735,7
110736,6
110737,7
110738,9
110739,7
110740,8
110741,7
110742,8
110743,8
110744,11
110745,9
110746,7
110747,8
110748,7
110749,10
110750,7
110751,9
110752,8
110753,8
110754,11
110755,8
110756,7
110757,7
110758,8
110759,9
110760,8
110761,7
110762,9
110763,7
110764,7
110765,7
110766,9
110767,7
110768,10
110769,7
110770,8
110771,8
110772,7
110773,8
110774,10
110775,7
110776,8
110777,7
110778,7
110779,9
110780,4
110781,9
110782,11
110783,6
110784,8
110785,6
110786,10
110787,7
110788,7
110789,7
110790,11
110791,13
110792,7
110793,9
110794,7
110795,7
110796,8
110797,8
110798,7
110799,7
110800,8
110801,9
110802,7
110803,10
110804,11
110805,8
110806,11
110807,6
110808,7
110809,11
110810,7
110811,8
110812,7
110813,6
110814,9
110815,8
110816,9
110817,7
110818,10
110819,7
110820,8
110821,9
110822,5
110823,11
110824,8
110825,7
110826,7
110827,7
110828,11
110829,10
110830,7
110831,8
110832,7
110833,7
110834,6
110835,5
110836,8
110837,7
110838,11
110839,10
110840,7
110841,8
110842,9
110843,8
110844,8
110845,11
110846,10
110847,6
110848,9
110849,8
110850,8
110851,8
110852,11
110853,11
110854,7
110855,8
110856,7
110857,6
110858,10
110859,9
110860,8
110861,8
110862,7
110863,11
110864,7
110865,7
110866,9
110867,8
110868,8
110869,8
110870,7
110871,7
110872,7
110873,7
110874,7
110875,8
110876,10
110877,8
110878,8
110879,8
110880,7
110881,7
110882,7
110883,11
110884,5
110885,7
110886,6
110887,10
110888,8
110889,7
110890,8
110891,4
110892,8
110893,7
110894,7
110895,7
110896,7
110897,7
110898,10
110899,7
110900,9
110901,9
110902,11
110903,7
110904,7
110905,7
110906,7
110907,7
110908,10
110909,7
110910,9
110911,7
110912,8
110913,4
110914,10
110915,7
110916,8
110917,7
110918,7
110919,10
110920,8
110921,8
110922,7
110923,10
110924,8
110925,5
110926,7
110927,7
110928,8
110929,9
110930,7
110931,7
110932,7
110933,8
110934,8
110935,7
110936,10
110937,8
110938,9
110939,8
110940,10
110941,7
110942,8
110943,10
110944,8
110945,9
110946,8
110947,8
110948,9
110949,10
110950,7
110951,7
110952,7
110953,7
110954,7
110955,9
110956,7
110957,10
110958,11
110959,10
110960,7
110961,8
110962,10
110963,7
110964,8
110965,9
110966,7
110967,7
110968,8
110969,11
110970,7
110971,7
110972,8
110973,7
110974,7
110975,11
110976,9
110977,7
110978,7
110979,7
110980,11
110981,7
110982,7
110983,10
110984,7
110985,7
110986,8
110987,7
110988,7
110989,7
110990,8
110991,10
110992,5
110993,12
110994,7
110995,8
110996,8
110997,7
110998,7
110999,7
111000,6
111001,7
111002,8
111003,7
111004,7
111005,7
111006,7
111007,7
111008,11
111009,8
111010,9
111011,8
111012,10
111013,7
111014,7
111015,7
111016,7
111017,8
111018,7
111019,9
111020,8
111021,9
111022,7
111023,7
111024,7
111025,7
111026,8
111027,8
111028,7
111029,8
111030,6
111031,6
111032,10
111033,8
111034,6
111035,8
111036,7
111037,5
111038,7
111039,7
111040,7
111041,7
111042,8
111043,8
111044,11
111045,10
111046,6
111047,6
111048,7
111049,10
111050,9
111051,8
111052,7
111053,7
111054,7
111055,7
111056,9
111057,7
111058,10
111059,11
111060,7
111061,7
111062,7
111063,7
111064,7
111065,7
111066,7
111067,9
111068,7
111069,7
111070,10
111071,7
111072,5
111073,10
111074,9
111075,8
111076,8
111077,7
111078,7
111079,10
111080,7
111081,8
111082,8
111083,7
111084,8
111085,11
111086,10
111087,7
111088,8
111089,9
111090,11
111091,8
111092,7
111093,9
111094,9
111095,8
111096,7
111097,5
111098,7
111099,11
111100,9
111101,7
111102,7
111103,8
111104,8
111105,7
111106,9
111107,9
111108,7
111109,10
111110,8
111111,7
111112,7
111113,7
111114,7
111115,7
111116,10
111117,8
111118,4
111119,10
111120,4
111121,7
111122,8
111123,8
111124,10
111125,10
111126,7
111127,7
111128,8
111129,7
111130,9
111131,9
111132,8
111133,7
111134,7
111135,6
111136,7
111137,11
111138,7
111139,7
111140,8
111141,6
111142,8
111143,6
111144,6
111145,7
111146,9
111147,10
111148,8
111149,10
111150,7
111151,7
111152,7
111153,8
111154,7
111155,5
111156,7
111157,5
111158,9
111159,10
111160,8
111161,7
111162,8
111163,7
111164,9
111165,10
111166,9
111167,9
111168,7
111169,7
111170,7
111171,8
111172,8
111173,10
111174,10
111175,4
111176,10
111177,11
111178,7
111179,7
111180,10
111181,9
111182,10
111183,8
111184,10
111185,7
111186,9
111187,7
111188,12
111189,8
111190,10
111191,10
111192,10
111193,7
111194,8
111195,7
111196,9
111197,5
111198,8
111199,9
111200,7
111201,11
111202,9
111203,10
111204,7
111205,5
111206,7
111207,7
111208,11
111209,7
111210,7
111211,7
111212,11
111213,7
111214,7
111215,8
111216,4
111217,4
111218,8
111219,4
111220,8
111221,7
111222,7
111223,10
111224,9
111225,7
111226,11
111227,11
111228,8
111229,7
111230,10
111231,7
111232,11
111233,9
111234,9
111235,8
111236,7
111237,6
111238,10
111239,7
111240,9
111241,6
111242,8
111243,7
111244,10
111245,7
111246,11
111247,7
111248,7
111249,7
111250,8
111251,7
111252,8
111253,4
111254,9
111255,7
111256,8
111257,7
111258,7
111259,8
111260,8
111261,9
111262,10
111263,7
111264,8
111265,11
111266,7
111267,8
111268,7
111269,9
111270,7
111271,11
111272,7
111273,9
111274,8
111275,9
111276,10
111277,6
111278,8
111279,7
111280,7
111281,7
111282,7
111283,11
111284,7
111285,9
111286,7
111287,10
111288,9
111289,7
111290,7
111291,7
111292,8
111293,7
111294,7
111295,7
111296,6
111297,7
111298,7
111299,8
111300,13
111301,6
111302,8
111303,7
111304,4
111305,8
111306,10
111307,11
111308,7
111309,8
111310,11
111311,7
111312,7
111313,7
111314,7
111315,4
111316,4
111317,8
111318,7
111319,5
111320,6
111321,7
111322,11
111323,7
111324,7
111325,5
111326,8
111327,7
111328,8
111329,9
111330,7
111331,8
111332,9
111333,8
111334,7
111335,7
111336,7
111337,10
111338,11
111339,5
111340,8
111341,8
111342,11
111343,10
111344,7
111345,8
111346,8
111347,7
111348,7
111349,7
111350,7
111351,9
111352,7
111353,9
111354,7
111355,8
111356,7
111357,7
111358,7
111359,11
111360,7
111361,7
111362,7
111363,7
111364,9
111365,8
111366,10
111367,7
111368,7
111369,8
111370,7
111371,8
111372,10
111373,8
111374,7
111375,10
111376,8
111377,8
111378,8
111379,7
111380,8
111381,7
111382,6
111383,7
111384,11
111385,7
111386,11
111387,9
111388,8
111389,4
111390,9
111391,7
111392,9
111393,7
111394,9
111395,9
111396,11
111397,8
111398,4
111399,9
111400,7
111401,8
111402,8
111403,11
111404,6
111405,8
111406,9
111407,10
111408,10
111409,7
111410,7
111411,10
111412,8
111413,8
111414,11
111415,10
111416,7
111417,7
111418,8
111419,7
111420,10
111421,7
111422,9
111423,7
111424,10
111425,7
111426,8
111427,7
111428,9
111429,11
111430,9
111431,7
111432,10
111433,9
111434,7
111435,7
111436,11
111437,6
111438,8
111439,7
111440,10
111441,7
111442,4
111443,13
111444,8
111445,10
111446,9
111447,7
111448,8
111449,11
111450,9
111451,7
111452,5
111453,8
111454,6
111455,8
111456,5
111457,10
111458,8
111459,6
111460,4
111461,8
111462,10
111463,11
111464,7
111465,10
111466,7
111467,7
111468,5
111469,8
111470,8
111471,7
111472,10
111473,9
111474,7
111475,7
111476,8
111477,7
111478,8
111479,4
111480,8
111481,6
111482,7
111483,10
111484,7
111485,7
111486,8
111487,7
111488,7
111489,8
111490,8
111491,8
111492,8
111493,7
111494,11
111495,7
111496,12
111497,7
111498,11
111499,7
111500,9
111501,7
111502,7
111503,4
111504,8
111505,8
111506,10
111507,7
111508,8
111509,10
111510,8
111511,8
111512,8
111513,4
111514,10
111515,10
111516,7
111517,4
111518,5
111519,11
111520,12
111521,5
111522,7
111523,8
111524,9
111525,7
111526,10
111527,11
111528,8
111529,7
111530,6
111531,9
111532,7
111533,7
111534,7
111535,7
111536,6
111537,9
111538,8
111539,10
111540,11
111541,7
111542,6
111543,8
111544,7
111545,7
111546,4
111547,8
111548,10
111549,10
111550,7
111551,7
111552,7
111553,8
111554,8
111555,7
111556,7
111557,8
111558,8
111559,7
111560,8
111561,10
111562,7
111563,10
111564,7
111565,4
111566,6
111567,7
111568,9
111569,10
111570,7
111571,8
111572,8
111573,8
111574,10
111575,7
111576,11
111577,10
111578,9
111579,10
111580,8
111581,7
111582,6
111583,9
111584,8
111585,9
111586,7
111587,8
111588,8
111589,7
111590,6
111591,9
111592,4
111593,8
111594,7
111595,10
111596,8
111597,10
111598,10
111599,7
111600,10
111601,9
111602,7
111603,11
111604,7
111605,10
111606,8
111607,7
111608,9
111609,7
111610,7
111611,7
111612,6
111613,7
111614,7
111615,10
111616,8
111617,11
111618,7
111619,7
111620,8
111621,10
111622,7
111623,4
111624,8
111625,9
111626,9
111627,11
111628,8
111629,8
111630,8
111631,8
111632,8
111633,5
111634,8
111635,8
111636,7
111637,7
111638,9
111639,8
111640,4
111641,7
111642,9
111643,8
111644,7
111645,11
111646,7
111647,9
111648,6
111649,8
111650,8
111651,7
111652,11
111653,9
111654,9
111655,10
111656,4
111657,8
111658,11
111659,7
111660,7
111661,7
111662,7
111663,7
111664,10
111665,7
111666,8
111667,7
111668,5
111669,7
111670,10
111671,8
111672,8
111673,10
111674,7
111675,8
111676,7
111677,11
111678,8
111679,10
111680,7
111681,8
111682,7
111683,8
111684,8
111685,8
111686,10
111687,7
111688,8
111689,8
111690,10
111691,5
111692,7
111693,8
111694,10
111695,12
111696,7
111697,7
111698,8
111699,9
111700,9
111701,6
111702,8
111703,5
111704,12
111705,7
111706,7
111707,8
111708,7
111709,10
111710,7
111711,8
111712,9
111713,8
111714,9
111715,6
111716,9
111717,10
111718,8
111719,11
111720,7
111721,9
111722,7
111723,8
111724,9
111725,7
111726,11
111727,11
111728,8
111729,10
111730,8
111731,4
111732,8
111733,7
111734,7
111735,6
111736,7
111737,8
111738,9
111739,11
111740,8
111741,7
111742,7
111743,8
111744,10
111745,10
111746,7
111747,9
111748,8
111749,9
111750,10
111751,8
111752,8
111753,7
111754,7
111755,8
111756,7
111757,9
111758,5
111759,7
111760,7
111761,8
111762,9
111763,7
111764,11
111765,7
111766,11
111767,8
111768,7
111769,7
111770,7
111771,7
111772,8
111773,7
111774,7
111775,7
111776,8
111777,7
111778,9
111779,9
111780,7
111781,5
111782,7
111783,7
111784,7
111785,7
111786,8
111787,7
111788,8
111789,8
111790,7
111791,7
111792,4
111793,7
111794,9
111795,7
111796,11
111797,9
111798,7
111799,10
111800,12
111801,8
111802,7
111803,8
111804,7
111805,9
111806,8
111807,7
111808,7
111809,8
111810,10
111811,8
111812,7
111813,7
111814,10
111815,8
111816,9
111817,9
111818,10
111819,8
111820,8
111821,8
111822,7
111823,7
111824,7
111825,7
111826,7
111827,10
111828,7
111829,8
111830,11
111831,7
111832,9
111833,7
111834,8
111835,8
111836,6
111837,8
111838,8
111839,4
111840,8
111841,10
111842,7
111843,7
111844,9
111845,7
111846,9
111847,5
111848,7
111849,10
111850,9
111851,7
111852,8
111853,5
111854,9
111855,9
111856,7
111857,7
111858,8
111859,10
111860,7
111861,10
111862,7
111863,7
111864,7
111865,9
111866,5
111867,7
111868,7
111869,7
111870,7
111871,9
111872,7
111873,5
111874,10
111875,8
111876,9
111877,8
111878,8
111879,10
111880,7
111881,7
111882,7
111883,9
111884,8
111885,7
111886,8
111887,10
111888,7
111889,8
111890,10
111891,7
111892,4
111893,8
111894,9
111895,10
111896,9
111897,7
111898,8
111899,9
111900,8
111901,11
111902,4
111903,8
111904,8
111905,9
111906,7
111907,7
111908,9
111909,8
111910,7
111911,11
111912,6
111913,8
111914,10
111915,7
111916,7
111917,7
111918,7
111919,7
111920,9
111921,10
111922,7
111923,7
111924,8
111925,7
111926,7
111927,7
111928,8
111929,7
111930,6
111931,8
111932,8
111933,9
111934,8
111935,8
111936,7
111937,7
111938,9
111939,8
111940,8
111941,10
111942,7
111943,7
111944,7
111945,6
111946,7
111947,11
111948,7
111949,8
111950,8
111951,7
111952,8
111953,10
111954,8
111955,7
111956,7
111957,7
111958,8
111959,8
111960,7
111961,7
111962,11
111963,7
111964,9
